Warehouse_ID,Warehouse_Location,Product_ID,Initial_Inventory,Remaining_Inventory,Date
W010,Bhopal,P005,85704,84339,21-06-2023
W011,Raipur,P005,208960,208960,21-06-2023
W012,Ranchi,P005,118178,117388,21-06-2023
W010,Bhopal,P006,75092,73545,21-06-2023
W011,Raipur,P006,195962,195962,21-06-2023
W012,Ranchi,P006,125109,124885,21-06-2023
W010,Bhopal,P001,82769,82318,22-06-2023
W011,Raipur,P001,208206,207982,22-06-2023
W012,Ranchi,P001,114766,113763,22-06-2023
W010,Bhopal,P002,75701,74936,22-06-2023
W011,Raipur,P002,203237,203237,22-06-2023
W012,Ranchi,P002,118559,117003,22-06-2023
W010,Bhopal,P003,85230,84973,22-06-2023
W011,Raipur,P003,205661,205124,22-06-2023
W012,Ranchi,P003,129756,128778,22-06-2023
W010,Bhopal,P004,66762,64892,22-06-2023
W011,Raipur,P004,206136,205862,22-06-2023
W012,Ranchi,P004,123754,122957,22-06-2023
W010,Bhopal,P005,85874,84511,22-06-2023
W011,Raipur,P005,210495,210228,22-06-2023
W012,Ranchi,P005,118923,118220,22-06-2023
W010,Bhopal,P006,75018,73968,22-06-2023
W011,Raipur,P006,197434,197434,22-06-2023
W012,Ranchi,P006,126357,125342,22-06-2023
W010,Bhopal,P001,83970,82747,23-06-2023
W011,Raipur,P001,209634,209357,23-06-2023
W012,Ranchi,P001,115415,114428,23-06-2023
W010,Bhopal,P002,76196,74807,23-06-2023
W011,Raipur,P002,204496,204496,23-06-2023
W012,Ranchi,P002,118262,116993,23-06-2023
W010,Bhopal,P003,86371,85955,23-06-2023
W011,Raipur,P003,206522,206225,23-06-2023
W012,Ranchi,P003,130175,129664,23-06-2023
W010,Bhopal,P004,66537,65477,23-06-2023
W011,Raipur,P004,207507,207507,23-06-2023
W012,Ranchi,P004,124602,123588,23-06-2023
W010,Bhopal,P005,85777,85117,23-06-2023
W011,Raipur,P005,211494,211194,23-06-2023
W012,Ranchi,P005,119485,118768,23-06-2023
W010,Bhopal,P006,75446,74999,23-06-2023
W011,Raipur,P006,198912,198416,23-06-2023
W012,Ranchi,P006,126820,126563,23-06-2023
W010,Bhopal,P001,84213,83129,24-06-2023
W011,Raipur,P001,210822,210822,24-06-2023
W012,Ranchi,P001,115893,115681,24-06-2023
W010,Bhopal,P002,76179,75405,24-06-2023
W011,Raipur,P002,205868,205868,24-06-2023
W012,Ranchi,P002,118364,117515,24-06-2023
W010,Bhopal,P003,87404,85411,24-06-2023
W011,Raipur,P003,207674,207376,24-06-2023
W012,Ranchi,P003,131113,130366,24-06-2023
W010,Bhopal,P004,66672,65104,24-06-2023
W011,Raipur,P004,208702,208455,24-06-2023
W012,Ranchi,P004,124783,123494,24-06-2023
W010,Bhopal,P005,86124,84146,24-06-2023
W011,Raipur,P005,212200,212200,24-06-2023
W012,Ranchi,P005,119774,119334,24-06-2023
W010,Bhopal,P006,76369,74910,24-06-2023
W011,Raipur,P006,199785,199496,24-06-2023
W012,Ranchi,P006,127932,126943,24-06-2023
W010,Bhopal,P001,84233,83494,25-06-2023
W011,Raipur,P001,211925,211925,25-06-2023
W012,Ranchi,P001,116784,116275,25-06-2023
W010,Bhopal,P002,77014,76329,25-06-2023
W011,Raipur,P002,207477,206626,25-06-2023
W012,Ranchi,P002,119124,118310,25-06-2023
W010,Bhopal,P003,86839,85682,25-06-2023
W011,Raipur,P003,208804,208540,25-06-2023
W012,Ranchi,P003,131794,131026,25-06-2023
W010,Bhopal,P004,66560,65069,25-06-2023
W011,Raipur,P004,209911,209911,25-06-2023
W012,Ranchi,P004,124949,123756,25-06-2023
W010,Bhopal,P005,85207,85207,25-06-2023
W011,Raipur,P005,213260,212802,25-06-2023
W012,Ranchi,P005,120394,120096,25-06-2023
W010,Bhopal,P006,76098,75282,25-06-2023
W011,Raipur,P006,200684,200469,25-06-2023
W012,Ranchi,P006,128131,127910,25-06-2023
W010,Bhopal,P001,84579,83861,26-06-2023
W011,Raipur,P001,213010,213010,26-06-2023
W012,Ranchi,P001,117359,116683,26-06-2023
W010,Bhopal,P002,77790,75907,26-06-2023
W011,Raipur,P002,208086,208086,26-06-2023
W012,Ranchi,P002,119770,118742,26-06-2023
W010,Bhopal,P003,86906,85773,26-06-2023
W011,Raipur,P003,209764,209514,26-06-2023
W012,Ranchi,P003,132249,129271,26-06-2023
W010,Bhopal,P004,66137,65684,26-06-2023
W011,Raipur,P004,210979,210979,26-06-2023
W012,Ranchi,P004,124823,124023,26-06-2023
W010,Bhopal,P005,86358,85575,26-06-2023
W011,Raipur,P005,213953,213953,26-06-2023
W012,Ranchi,P005,121247,120537,26-06-2023
W010,Bhopal,P006,76628,74904,26-06-2023
W011,Raipur,P006,201815,201815,26-06-2023
W012,Ranchi,P006,129255,127651,26-06-2023
W010,Bhopal,P001,85223,84496,27-06-2023
W011,Raipur,P001,214371,214371,27-06-2023
W012,Ranchi,P001,118044,116623,27-06-2023
W010,Bhopal,P002,76998,75379,27-06-2023
W011,Raipur,P002,209177,208748,27-06-2023
W012,Ranchi,P002,119833,118549,27-06-2023
W010,Bhopal,P003,87301,86249,27-06-2023
W011,Raipur,P003,211042,210543,27-06-2023
W012,Ranchi,P003,130799,129991,27-06-2023
W010,Bhopal,P004,67127,65791,27-06-2023
W011,Raipur,P004,212421,212216,27-06-2023
W012,Ranchi,P004,125465,124639,27-06-2023
W010,Bhopal,P005,86752,85644,27-06-2023
W011,Raipur,P005,215129,214859,27-06-2023
W012,Ranchi,P005,121713,120744,27-06-2023
W010,Bhopal,P006,76080,73791,27-06-2023
W011,Raipur,P006,202991,202717,27-06-2023
W012,Ranchi,P006,128826,128826,27-06-2023
W010,Bhopal,P001,85763,84446,28-06-2023
W011,Raipur,P001,215638,215638,28-06-2023
W012,Ranchi,P001,117890,117086,28-06-2023
W010,Bhopal,P002,76530,76032,28-06-2023
W011,Raipur,P002,209899,209619,28-06-2023
W012,Ranchi,P002,119699,119252,28-06-2023
W010,Bhopal,P003,87665,86964,28-06-2023
W011,Raipur,P003,211959,211959,28-06-2023
W012,Ranchi,P003,131407,130031,28-06-2023
W010,Bhopal,P004,67329,66551,28-06-2023
W011,Raipur,P004,213753,213475,28-06-2023
W012,Ranchi,P004,126176,125337,28-06-2023
W010,Bhopal,P005,86751,85954,28-06-2023
W011,Raipur,P005,215965,215965,28-06-2023
W012,Ranchi,P005,121850,121421,28-06-2023
W010,Bhopal,P006,74973,74411,28-06-2023
W011,Raipur,P006,203899,203656,28-06-2023
W012,Ranchi,P006,130008,129549,28-06-2023
W010,Bhopal,P001,86062,84476,29-06-2023
W011,Raipur,P001,217254,217254,29-06-2023
W012,Ranchi,P001,118701,118190,29-06-2023
W010,Bhopal,P002,77125,75482,29-06-2023
W011,Raipur,P002,210711,210711,29-06-2023
W012,Ranchi,P002,120344,119506,29-06-2023
W010,Bhopal,P003,88559,86716,29-06-2023
W011,Raipur,P003,213554,213129,29-06-2023
W012,Ranchi,P003,131625,130561,29-06-2023
W010,Bhopal,P004,67721,65736,29-06-2023
W011,Raipur,P004,214644,214644,29-06-2023
W012,Ranchi,P004,126506,125345,29-06-2023
W010,Bhopal,P005,87050,86605,29-06-2023
W011,Raipur,P005,217061,216642,29-06-2023
W012,Ranchi,P005,122517,121772,29-06-2023
W010,Bhopal,P006,75889,74607,29-06-2023
W011,Raipur,P006,205134,205134,29-06-2023
W012,Ranchi,P006,131026,130571,29-06-2023
W010,Bhopal,P001,85998,84924,30-06-2023
W011,Raipur,P001,218776,218265,30-06-2023
W012,Ranchi,P001,119711,118110,30-06-2023
W010,Bhopal,P002,76804,76021,30-06-2023
W011,Raipur,P002,212032,211775,30 06 2023
W012,Ranchi,P002,120827,119524,30-06-2023
W010,Bhopal,P003,88224,86979,30-06-2023
W011,Raipur,P003,214636,214636,30-06-2023
W012,Ranchi,P003,132068,131631,30-06-2023
W010,Bhopal,P004,67348,66542,30-06-2023
W011,Raipur,P004,216256,215983,30-06-2023
W012,Ranchi,P004,126956,126007,30-06-2023
W010,Bhopal,P005,88085,86711,30-06-2023
W011,Raipur,P005,218121,218121,30-06-2023
W012,Ranchi,P005,123251,122452,30-06-2023
W010,Bhopal,P006,75668,74713,30-06-2023
W011,Raipur,P006,206195,205950,30-06-2023
W012,Ranchi,P006,131631,130817,30-06-2023
W013,Bangalore,P001,93363,92840,01-04-2023
W014,Hyderabad,P001,77922,77361,01-04-2023
W015,Chennai,P001,50675,48244,01-04-2023
W013,Bangalore,P002,94421,94203,01-04-2023
W014,Hyderabad,P002,85535,84503,01-04-2023
W015,Chennai,P002,52593,50352,01-04-2023
W013,Bangalore,P003,91032,89526,01-04-2023
W014,Hyderabad,P003,82054,81625,01-04-2023
W015,Chennai,P003,53213,51984,01-04-2023
W013,Bangalore,P004,93725,93218,01-04-2023
W014,Hyderabad,P004,82100,81578,01-04-2023
W015,Chennai,P004,49343,48814,01-04-2023
W013,Bangalore,P005,93257,92982,01-04-2023
W014,Hyderabad,P005,83213,82783,01-04-2023
W015,Chennai,P005,51646,51646,01-04-2023
W013,Bangalore,P006,94541,93994,01-04-2023
W014,Hyderabad,P006,81128,80401,01-04-2023
W015,Chennai,P006,52598,50090,01 04 2023
W013,Bangalore,P001,94046,93773,02-04-2023
W014,Hyderabad,P001,78567,78132,02-04-2023
W015,Chennai,P001,49450,47688,02-04-2023
W013,Bangalore,P002,95664,94914,02-04-2023
W014,Hyderabad,P002,85963,83898,02-04-2023
W015,Chennai,P002,51812,50367,02-04-2023
W013,Bangalore,P003,90560,89884,02-04-2023
W014,Hyderabad,P003,82659,82158,02-04-2023
W015,Chennai,P003,53018,51922,02-04-2023
W013,Bangalore,P004,94840,93826,02-04-2023
W014,Hyderabad,P004,83200,81965,02-04-2023
W015,Chennai,P004,50436,49335,02-04-2023
W013,Bangalore,P005,94365,93621,02-04-2023
W014,Hyderabad,P005,84166,84166,02-04-2023
W015,Chennai,P005,53029,51746,02-04-2023
W013,Bangalore,P006,95417,93655,02-04-2023
W014,Hyderabad,P006,81824,80510,02-04-2023
W015,Chennai,P006,51513,50041,02 04 2023
W013,Bangalore,P001,94861,93551,03 04 2023
W014,Hyderabad,P001,79219,78481,03-04-2023
W015,Chennai,P001,48775,46143,03-04-2023
W013,Bangalore,P002,95993,95993,03-04-2023
W014,Hyderabad,P002,84976,84221,03-04-2023
W015,Chennai,P002,51445,50169,03-04-2023
W013,Bangalore,P003,91502,89900,03-04-2023
W014,Hyderabad,P003,83776,83776,03-04-2023
W015,Chennai,P003,53540,51601,03-04-2023
W013,Bangalore,P004,95313,94815,03-04-2023
W014,Hyderabad,P004,83452,82899,03-04-2023
W015,Chennai,P004,50821,48688,03-04-2023
W013,Bangalore,P005,95196,94385,03-04-2023
W014,Hyderabad,P005,85741,84533,03-04-2023
W015,Chennai,P005,53320,52615,03-04-2023
W013,Bangalore,P006,95196,94701,03-04-2023
W014,Hyderabad,P006,82051,81054,03-04-2023
W015,Chennai,P006,51581,50620,03-04-2023
W013,Bangalore,P001,95074,94873,04-04-2023
W014,Hyderabad,P001,80004,79298,04-04-2023
W015,Chennai,P001,47665,46195,04-04-2023
W013,Bangalore,P002,97546,96073,04-04-2023
W014,Hyderabad,P002,85774,84278,04-04-2023
W015,Chennai,P002,51721,50867,04-04-2023
W013,Bangalore,P003,91451,90703,04-04-2023
W014,Hyderabad,P003,85326,84449,04-04-2023
W015,Chennai,P003,53151,49857,04-04-2023
W013,Bangalore,P004,95926,95186,04-04-2023
W014,Hyderabad,P004,84010,83749,04-04-2023
W015,Chennai,P004,49798,48777,04-04-2023
W013,Bangalore,P005,95952,94993,04-04-2023
W014,Hyderabad,P005,86099,85073,04-04-2023
W015,Chennai,P005,54181,52775,04-04-2023
W013,Bangalore,P006,96197,94742,04-04-2023
W014,Hyderabad,P006,82550,82262,04-04-2023
W015,Chennai,P006,52116,49618,04-04-2023
W013,Bangalore,P001,95890,95402,05-04-2023
W014,Hyderabad,P001,80315,78751,05-04-2023
W015,Chennai,P001,47212,44999,05-04-2023
W013,Bangalore,P002,97105,96650,05-04-2023
W014,Hyderabad,P002,85310,84312,05-04-2023
W015,Chennai,P002,51899,50363,05-04-2023
W013,Bangalore,P003,92195,91403,05-04-2023
W014,Hyderabad,P003,85941,85236,05-04-2023
W015,Chennai,P003,51349,50021,05-04-2023
W013,Bangalore,P004,96298,95298,05-04-2023
W014,Hyderabad,P004,84861,84085,05-04-2023
W015,Chennai,P004,49888,48551,05-04-2023
W013,Bangalore,P005,96135,95914,05-04-2023
W014,Hyderabad,P005,86214,85661,05-04-2023
W015,Chennai,P005,53916,52144,05-04-2023
W013,Bangalore,P006,95999,95999,05-04-2023
W014,Hyderabad,P006,83518,82970,05-04-2023
W015,Chennai,P006,50874,49341,05-04-2023
W013,Bangalore,P001,96541,96294,06-04-2023
W014,Hyderabad,P001,79889,79411,06-04-2023
W015,Chennai,P001,46137,43867,06-04-2023
W013,Bangalore,P002,98032,97546,06-04-2023
W014,Hyderabad,P002,85694,84944,06-04-2023
W015,Chennai,P002,51744,50604,06-04-2023
W013,Bangalore,P003,92653,91795,06-04-2023
W014,Hyderabad,P003,86486,85202,06-04-2023
W015,Chennai,P003,51271,49695,06-04-2023
W013,Bangalore,P004,96711,96212,06-04-2023
W014,Hyderabad,P004,85497,84671,06-04-2023
W015,Chennai,P004,49963,48701,06-04-2023
W013,Bangalore,P005,97371,97143,06-04-2023
W014,Hyderabad,P005,87117,86836,06-04-2023
W015,Chennai,P005,53600,52899,06-04-2023
W013,Bangalore,P006,97170,96196,06-04-2023
W014,Hyderabad,P006,84140,83641,06-04-2023
W015,Chennai,P006,50511,48050,06-04-2023
W013,Bangalore,P001,97885,96093,07-04-2023
W014,Hyderabad,P001,81001,80726,07-04-2023
W015,Chennai,P001,45457,44962,07-04-2023
W013,Bangalore,P002,98915,97924,07-04-2023
W014,Hyderabad,P002,86312,85037,07-04-2023
W015,Chennai,P002,51972,50352,07-04-2023
W013,Bangalore,P003,93410,92715,07-04-2023
W014,Hyderabad,P003,86817,86354,07-04-2023
W015,Chennai,P003,51309,49636,07-04-2023
W013,Bangalore,P004,97274,96774,07-04-2023
W014,Hyderabad,P004,85733,85210,07-04-2023
W015,Chennai,P004,49763,48221,07-04-2023
W013,Bangalore,P005,98709,98023,07-04-2023
W014,Hyderabad,P005,88401,86147,07-04-2023
W015,Chennai,P005,54464,52033,07-04-2023
W013,Bangalore,P006,97400,97177,07-04-2023
W014,Hyderabad,P006,84845,84167,07-04-2023
W015,Chennai,P006,49254,48464,07-04-2023
W013,Bangalore,P001,97442,96914,08-04-2023
W014,Hyderabad,P001,82074,79869,08-04-2023
W015,Chennai,P001,46310,45223,08-04-2023
W013,Bangalore,P002,98930,98150,08-04-2023
W014,Hyderabad,P002,86043,84720,08-04-2023
W015,Chennai,P002,51357,50068,08-04-2023
W013,Bangalore,P003,94061,92862,08-04-2023
W014,Hyderabad,P003,87700,87025,08-04-2023
W015,Chennai,P003,50981,50031,08-04-2023
W013,Bangalore,P004,97884,97415,08-04-2023
W014,Hyderabad,P004,86320,83719,08-04-2023
W015,Chennai,P004,49330,48583,08-04-2023
W013,Bangalore,P005,99535,98797,08-04-2023
W014,Hyderabad,P005,87659,86644,08-04-2023
W015,Chennai,P005,53544,50482,08-04-2023
W013,Bangalore,P006,98395,98395,08-04-2023
W014,Hyderabad,P006,85384,84428,08-04-2023
W015,Chennai,P006,49681,48116,08-04-2023
W013,Bangalore,P001,98039,97290,09-04-2023
W014,Hyderabad,P001,80993,80521,09-04-2023
W015,Chennai,P001,46347,45595,09-04-2023
W013,Bangalore,P002,99613,99613,09-04-2023
W014,Hyderabad,P002,86183,86183,09-04-2023
W015,Chennai,P002,51531,49818,09-04-2023
W013,Bangalore,P003,94514,94258,09-04-2023
W014,Hyderabad,P003,88676,87481,09-04-2023
W015,Chennai,P003,51682,50136,09-04-2023
W013,Bangalore,P004,99010,98292,09-04-2023
W014,Hyderabad,P004,85314,84847,09-04-2023
W015,Chennai,P004,50177,48951,09-04-2023
W013,Bangalore,P005,100168,99942,09-04-2023
W014,Hyderabad,P005,88015,87005,09-04-2023
W015,Chennai,P005,51852,50671,09-04-2023
W013,Bangalore,P006,99688,98703,09-04-2023
W014,Hyderabad,P006,85721,85435,09-04-2023
W015,Chennai,P006,49409,47554,09-04-2023
W013,Bangalore,P001,98303,97754,10-04-2023
W014,Hyderabad,P001,81534,80749,10-04-2023
W015,Chennai,P001,46608,44158,10-04-2023
W013,Bangalore,P002,100716,99735,10-04-2023
W014,Hyderabad,P002,87286,86035,10-04-2023
W015,Chennai,P002,50920,49146,10-04-2023
W013,Bangalore,P003,95580,95064,10-04-2023
W014,Hyderabad,P003,88802,88802,10-04-2023
W015,Chennai,P003,51457,49766,10-04-2023
W013,Bangalore,P004,99653,99133,10-04-2023
W014,Hyderabad,P004,86207,86207,10-04-2023
W015,Chennai,P004,50311,47867,10-04-2023
W013,Bangalore,P005,101594,101102,10-04-2023
W014,Hyderabad,P005,88656,87636,10-04-2023
W015,Chennai,P005,52322,51395,10-04-2023
W013,Bangalore,P006,99754,99249,10-04-2023
W014,Hyderabad,P006,86485,85728,10-04-2023
W015,Chennai,P006,48604,47126,10-04-2023
W013,Bangalore,P001,99361,98295,11-04-2023
W014,Hyderabad,P001,82356,81107,11-04-2023
W015,Chennai,P001,45764,43284,11-04-2023
W013,Bangalore,P002,101365,100828,11-04-2023
W014,Hyderabad,P002,87665,86982,11-04-2023
W015,Chennai,P002,50776,50212,11-04-2023
W013,Bangalore,P003,96370,96370,11-04-2023
W014,Hyderabad,P003,90107,89593,11-04-2023
W015,Chennai,P003,51071,49221,11-04-2023
W013,Bangalore,P004,100768,100040,11-04-2023
W014,Hyderabad,P004,87841,86599,11-04-2023
W015,Chennai,P004,49501,48119,11-04-2023
W013,Bangalore,P005,102656,101915,11-04-2023
W014,Hyderabad,P005,89190,88746,11-04-2023
W015,Chennai,P005,52948,51680,11-04-2023
W013,Bangalore,P006,100343,99600,11-04-2023
W014,Hyderabad,P006,86821,86074,11-04-2023
W015,Chennai,P006,48219,47158,11-04-2023
W013,Bangalore,P001,99544,99544,12-04-2023
W014,Hyderabad,P001,82355,82355,12-04-2023
W015,Chennai,P001,44532,42293,12-04-2023
W013,Bangalore,P002,102114,101624,12-04-2023
W014,Hyderabad,P002,88268,86182,12-04-2023
W015,Chennai,P002,51497,49427,12-04-2023
W013,Bangalore,P003,97589,97589,12-04-2023
W014,Hyderabad,P003,90812,90345,12-04-2023
W015,Chennai,P003,50440,48768,12-04-2023
W013,Bangalore,P004,101337,100809,12-04-2023
W014,Hyderabad,P004,87896,86091,12-04-2023
W015,Chennai,P004,49415,47186,12-04-2023
W013,Bangalore,P005,102995,102558,12-04-2023
W014,Hyderabad,P005,89826,88746,12-04-2023
W015,Chennai,P005,52759,49913,12-04-2023
W013,Bangalore,P006,101103,100893,12-04-2023
W014,Hyderabad,P006,87576,87132,12-04-2023
W015,Chennai,P006,48660,46437,12-04-2023
W013,Bangalore,P001,100546,100077,13-04-2023
W014,Hyderabad,P001,83357,82855,13-04-2023
W015,Chennai,P001,43294,41970,13-04-2023
W013,Bangalore,P002,102904,102620,13-04-2023
W014,Hyderabad,P002,87461,86633,13-04-2023
W015,Chennai,P002,50706,48678,13-04-2023
W013,Bangalore,P003,98616,97609,13-04-2023
W014,Hyderabad,P003,91372,90272,13-04-2023
W015,Chennai,P003,49794,48936,13-04-2023
W013,Bangalore,P004,102448,101489,13-04-2023
W014,Hyderabad,P004,87730,86536,13-04-2023
W015,Chennai,P004,48825,46783,13-04-2023
W013,Bangalore,P005,103819,103371,13-04-2023
W014,Hyderabad,P005,90007,89221,13-04-2023
W015,Chennai,P005,51173,49199,13-04-2023
W013,Bangalore,P006,102195,101895,13-04-2023
W014,Hyderabad,P006,88434,87975,13-04-2023
W015,Chennai,P006,47738,46041,13-04-2023
W013,Bangalore,P001,101265,101265,14-04-2023
W014,Hyderabad,P001,84043,83113,14-04-2023
W015,Chennai,P001,43157,41916,14-04-2023
W013,Bangalore,P002,103717,102356,14-04-2023
W014,Hyderabad,P002,87730,87496,14-04-2023
W015,Chennai,P002,49775,47654,14-04-2023
W013,Bangalore,P003,99240,97852,14-04-2023
W014,Hyderabad,P003,91903,91182,14-04-2023
W015,Chennai,P003,50567,49656,14-04-2023
W013,Bangalore,P004,102814,102304,14-04-2023
W014,Hyderabad,P004,87861,87187,14-04-2023
W015,Chennai,P004,48108,47342,14-04-2023
W013,Bangalore,P005,104407,103450,14-04-2023
W014,Hyderabad,P005,90256,89214,14-04-2023
W015,Chennai,P005,50234,48319,14-04-2023
W013,Bangalore,P006,103529,102564,14-04-2023
W014,Hyderabad,P006,89609,88091,14-04-2023
W015,Chennai,P006,47674,46356,14-04-2023
W013,Bangalore,P001,102343,101591,15-04-2023
W014,Hyderabad,P001,84191,82893,15-04-2023
W015,Chennai,P001,42994,40276,15-04-2023
W013,Bangalore,P002,103844,103844,15-04-2023
W014,Hyderabad,P002,88983,88146,15-04-2023
W015,Chennai,P002,49141,46628,15-04-2023
W013,Bangalore,P003,99373,98602,15-04-2023
W014,Hyderabad,P003,92703,90867,15-04-2023
W015,Chennai,P003,51177,49582,15-04-2023
W013,Bangalore,P004,103836,103363,15-04-2023
W014,Hyderabad,P004,88719,88471,15-04-2023
W015,Chennai,P004,48874,47362,15-04-2023
W013,Bangalore,P005,104471,103753,15-04-2023
W014,Hyderabad,P005,90235,89133,15-04-2023
W015,Chennai,P005,49340,48053,15-04-2023
W013,Bangalore,P006,103736,103200,15-04-2023
W014,Hyderabad,P006,89263,88499,15-04-2023
W015,Chennai,P006,47527,46510,15-04-2023
W013,Bangalore,P001,102659,102163,16-04-2023
W014,Hyderabad,P001,83960,82895,16-04-2023
W015,Chennai,P001,41343,40536,16-04-2023
W013,Bangalore,P002,105236,104774,16-04-2023
W014,Hyderabad,P002,89537,88773,16-04-2023
W015,Chennai,P002,48019,45936,16-04-2023
W013,Bangalore,P003,99700,99700,16-04-2023
W014,Hyderabad,P003,91964,90449,16-04-2023
W015,Chennai,P003,50679,49028,16-04-2023
W013,Bangalore,P004,105003,104024,16-04-2023
W014,Hyderabad,P004,90110,89142,16-04-2023
W015,Chennai,P004,49001,48120,16-04-2023
W013,Bangalore,P005,104927,104413,16-04-2023
W014,Hyderabad,P005,90307,89272,16-04-2023
W015,Chennai,P005,49226,47364,16-04-2023
W013,Bangalore,P006,104830,104333,16-04-2023
W014,Hyderabad,P006,90128,89595,16-04-2023
W015,Chennai,P006,48139,45805,16-04-2023
W013,Bangalore,P001,103587,103287,17-04-2023
W014,Hyderabad,P001,84318,83570,17-04-2023
W015,Chennai,P001,41959,40250,17-04-2023
W013,Bangalore,P002,106233,105511,17-04-2023
W014,Hyderabad,P002,90232,89720,17-04-2023
W015,Chennai,P002,47394,45705,17-04-2023
W013,Bangalore,P003,100776,99291,17-04-2023
W014,Hyderabad,P003,91525,91271,17-04-2023
W015,Chennai,P003,50103,47917,17-04-2023
W013,Bangalore,P004,105439,105216,17-04-2023
W014,Hyderabad,P004,90557,90076,17-04-2023
W015,Chennai,P004,49535,47882,17-04-2023
W013,Bangalore,P005,105543,105288,17-04-2023
W014,Hyderabad,P005,90402,90174,17-04-2023
W015,Chennai,P005,48493,46175,17-04-2023
W013,Bangalore,P006,105756,105529,17-04-2023
W014,Hyderabad,P006,91018,89876,17-04-2023
W015,Chennai,P006,47227,46024,17-04-2023
W013,Bangalore,P001,104488,103965,18-04-2023
W014,Hyderabad,P001,84771,84281,18-04-2023
W015,Chennai,P001,41451,39211,18-04-2023
W013,Bangalore,P002,107023,106216,18-04-2023
W014,Hyderabad,P002,91232,90692,18-04-2023
W015,Chennai,P002,47216,45804,18-04-2023
W013,Bangalore,P003,100363,98817,18-04-2023
W014,Hyderabad,P003,92343,91848,18-04-2023
W015,Chennai,P003,48988,47692,18-04-2023
W013,Bangalore,P004,106432,105931,18-04-2023
W014,Hyderabad,P004,91292,89746,18-04-2023
W015,Chennai,P004,49097,48214,18-04-2023
W013,Bangalore,P005,106933,106413,18-04-2023
W014,Hyderabad,P005,91818,91569,18-04-2023
W015,Chennai,P005,47819,45865,18-04-2023
W013,Bangalore,P006,107190,106668,18-04-2023
W014,Hyderabad,P006,91537,90334,18-04-2023
W015,Chennai,P006,47685,45824,18-04-2023
W013,Bangalore,P001,105102,104859,19-04-2023
W014,Hyderabad,P001,85418,84874,19-04-2023
W015,Chennai,P001,40347,38878,19-04-2023
W013,Bangalore,P002,107631,107423,19-04-2023
W014,Hyderabad,P002,92107,90874,19-04-2023
W015,Chennai,P002,47218,46317,19-04-2023
W013,Bangalore,P003,99967,99388,19-04-2023
W014,Hyderabad,P003,92997,92776,19-04-2023
W015,Chennai,P003,48841,47079,19-04-2023
W013,Bangalore,P004,107479,107479,19-04-2023
W014,Hyderabad,P004,91293,91088,19-04-2023
W015,Chennai,P004,49761,47780,19-04-2023
W013,Bangalore,P005,107503,106404,19-04-2023
W014,Hyderabad,P005,92659,92148,19-04-2023
W015,Chennai,P005,46954,45714,19-04-2023
W013,Bangalore,P006,107742,105467,19-04-2023
W014,Hyderabad,P006,91407,90914,19-04-2023
W015,Chennai,P006,46897,44635,19-04-2023
W013,Bangalore,P001,106147,105716,20-04-2023
W014,Hyderabad,P001,86161,85599,20-04-2023
W015,Chennai,P001,40165,39426,20-04-2023
W013,Bangalore,P002,108967,108467,20-04-2023
W014,Hyderabad,P002,92418,91931,20-04-2023
W015,Chennai,P002,47861,46306,20-04-2023
W013,Bangalore,P003,100577,100577,20-04-2023
W014,Hyderabad,P003,93965,92938,20-04-2023
W015,Chennai,P003,48268,47247,20-04-2023
W013,Bangalore,P004,108825,107904,20-04-2023
W014,Hyderabad,P004,92434,91175,20-04-2023
W015,Chennai,P004,49126,47767,20-04-2023
W013,Bangalore,P005,107873,106937,20-04-2023
W014,Hyderabad,P005,93616,92632,20-04-2023
W015,Chennai,P005,47182,46888,20-04-2023
W013,Bangalore,P006,107002,106035,20-04-2023
W014,Hyderabad,P006,92449,91390,20-04-2023
W015,Chennai,P006,46170,42716,20-04-2023
W013,Bangalore,P001,107318,106886,21-04-2023
W014,Hyderabad,P001,87201,86175,21-04-2023
W015,Chennai,P001,41028,39057,21-04-2023
W013,Bangalore,P002,109958,109958,21-04-2023
W014,Hyderabad,P002,93422,92646,21-04-2023
W015,Chennai,P002,47796,46493,21-04-2023
W013,Bangalore,P003,101783,101307,21-04-2023
W014,Hyderabad,P003,94143,93080,21-04-2023
W015,Chennai,P003,48452,46837,21-04-2023
W013,Bangalore,P004,109518,108490,21-04-2023
W014,Hyderabad,P004,92789,91724,21-04-2023
W015,Chennai,P004,49381,47033,21-04-2023
W013,Bangalore,P005,108470,107348,21-04-2023
W014,Hyderabad,P005,94165,93187,21-04-2023
W015,Chennai,P005,48421,45731,21-04-2023
W013,Bangalore,P006,107402,107173,21-04-2023
W014,Hyderabad,P006,92757,91894,21-04-2023
W015,Chennai,P006,44082,42640,21-04-2023
W013,Bangalore,P001,108133,107925,22-04-2023
W014,Hyderabad,P001,87422,86932,22-04-2023
W015,Chennai,P001,40304,38554,22-04-2023
W013,Bangalore,P002,111567,110883,22-04-2023
W014,Hyderabad,P002,94254,93317,22-04-2023
W015,Chennai,P002,48101,46040,22-04-2023
W013,Bangalore,P003,102400,101347,22-04-2023
W014,Hyderabad,P003,94173,93682,22-04-2023
W015,Chennai,P003,47929,46927,22-04-2023
W013,Bangalore,P004,110101,109603,22-04-2023
W014,Hyderabad,P004,93335,92587,22-04-2023
W015,Chennai,P004,48644,47959,22-04-2023
W013,Bangalore,P005,108548,107585,22-04-2023
W014,Hyderabad,P005,94386,93393,22-04-2023
