Order_ID,Product_ID,Customer_ID,Quantity_Ordered,Order_Date,Warehouse_ID,Total_Cost,Total_COGs
O143022,P005,C1627,222,07-06-2024,W006,277500,213675
O143023,P001,C1718,205,07-06-2024,W013,102500,77900
O143024,P003,C1081,241,07-06-2024,W004,120500,72300
O143025,P004,C1440,213,07-06-2024,W006,319500,255600
O143026,P003,C0974,203,07-06-2024,W005,101500,60900
O143027,P003,C0390,259,07-06-2024,W011,129500,77700
O143028,P006,C1561,251,07-06-2024,W010,313750,238450
O143029,P002,C0186,206,07-06-2024,W004,103000,72100
O143030,P003,C1798,285,07-06-2024,W015,142500,85500
O143031,P002,C0430,228,07-06-2024,W004,114000,79800
O143032,P001,C1461,245,07-06-2024,W010,122500,93100
O143033,P004,C1862,233,07-06-2024,W010,349500,279600
O143034,P005,C1097,206,07-06-2024,W008,257500,198275
O143035,P005,C1519,200,07-06-2024,W010,250000,192500
O143035,P005,C1519,200,07-06-2024,W010,250000,192500
O143036,P006,C0568,237,07-06-2024,W014,296250,225150
O143037,P005,C1026,291,07-06-2024,W012,363750,280087.5
O143038,P003,C0246,242,07-06-2024,W005,121000,72600
O143039,P002,C1634,299,07-06-2024,W012,149500,104650
O143040,P005,C1921,210,07-06-2024,W013,262500,202125
O143041,P003,C1980,237,07-06-2024,W002,118500,71100
O143042,P006,C1560,262,07-06-2024,W014,327500,248900
O143043,P006,C0715,220,07-06-2024,W014,275000,209000
O143044,P006,C0074,276,07-06-2024,W015,345000,262200
O143045,P005,C1326,213,07-06-2024,W008,266250,205012.5
O143046,P004,C0733,200,07-06-2024,W015,300000,240000
O143047,P004,C1843,295,07-06-2024,W011,442500,354000
O143048,P006,C0168,236,07-06-2024,W004,295000,224200
O143049,P005,C0805,287,07-06-2024,W008,358750,276237.5
O143050,P005,C1827,214,07-06-2024,W002,267500,205975
O143051,P006,C0854,224,07-06-2024,W001,280000,212800
O143052,P002,C1946,281,07-06-2024,W015,140500,98350
O143053,P004,C0937,240,08-06-2024,W006,360000,288000
O143054,P001,C0894,247,08-06-2024,W012,123500,93860
O143055,P006,C0495,280,08-06-2024,W003,350000,266000
O143056,P006,C0086,288,08-06-2024,W014,360000,273600
O143057,P002,C0318,204,08-06-2024,W014,102000,71400
O143058,P005,C1386,283,08-06-2024,W014,353750,272387.5
O143059,P005,C1737,244,08-06-2024,W010,305000,234850
O143060,P001,C1814,254,08-06-2024,W009,127000,96520
O143061,P003,C0835,281,08-06-2024,W014,140500,84300
O143062,P005,C0785,281,08-06-2024,W015,351250,270462.5
O143063,P001,C0818,262,08-06-2024,W014,131000,99560
O143064,P006,C1712,209,08-06-2024,W002,261250,198550
O143065,P006,C0440,224,08-06-2024,W006,280000,212800
O143066,P004,C1879,266,08-06-2024,W015,399000,319200
O143067,P005,C0257,253,08-06-2024,W002,316250,243512.5
O143068,P004,C0197,248,08-06-2024,W015,372000,297600
O143069,P005,C1775,268,08-06-2024,W004,335000,257950
O143070,P003,C0185,240,08-06-2024,W002,120000,72000
O143071,P002,C1271,205,08-06-2024,W006,102500,71750
O143072,P001,C1155,273,08-06-2024,W014,136500,103740
O143073,P006,C1726,266,08-06-2024,W012,332500,252700
O143074,P001,C0192,290,08-06-2024,W014,145000,110200
O143075,P001,C0336,263,08-06-2024,W010,131500,99940
O143076,P005,C0032,206,08-06-2024,W014,257500,198275
O143077,P004,C1426,256,08-06-2024,W012,384000,307200
O143078,P006,C1135,207,08-06-2024,W012,258750,196650
O143079,P002,C1425,287,08-06-2024,W005,143500,100450
O143080,P003,C1500,231,08-06-2024,W010,115500,69300
O143081,P001,C0552,286,08-06-2024,W004,143000,108680
O143082,P003,C0310,203,08-06-2024,W002,101500,60900
O143083,P002,C0705,241,08-06-2024,W004,120500,84350
O143084,P003,C1297,269,08-06-2024,W006,134500,80700
O143085,P002,C1065,200,08-06-2024,W015,100000,70000
O143086,P006,C0628,233,08-06-2024,W004,291250,221350
O143087,P004,C1172,236,08-06-2024,W005,354000,283200
O143088,P004,C1826,228,08-06-2024,W012,342000,273600
O143089,P003,C0428,278,08-06-2024,W013,139000,83400
O143090,P001,C0146,267,08-06-2024,W004,133500,101460
O143091,P005,C0685,232,08-06-2024,W015,290000,223300
O143092,P005,C0760,269,08-06-2024,W015,336250,258912.5
O143093,P001,C1707,248,08-06-2024,W005,124000,94240
O143094,P002,C1852,227,08-06-2024,W004,113500,79450
O143095,P004,C0954,290,08-06-2024,W006,435000,348000
O143096,P002,C1595,267,08-06-2024,W005,133500,93450
O143097,P002,C0899,293,08-06-2024,W015,146500,102550
O143098,P005,C0459,247,08-06-2024,W006,308750,237737.5
O143099,P006,C1989,243,08-06-2024,W004,303750,230850
O143100,P004,C1072,269,08-06-2024,W004,403500,322800
O143101,P004,C1881,292,08-06-2024,W010,438000,350400
O143102,P001,C1075,259,08-06-2024,W010,129500,98420
O143103,P005,C0687,221,08-06-2024,W010,276250,212712.5
O143104,P002,C0465,271,08-06-2024,W015,135500,94850
O143105,P001,C0672,252,08-06-2024,W010,126000,95760
O143106,P004,C1556,270,08-06-2024,W015,405000,324000
O143107,P006,C1109,241,08-06-2024,W012,301250,228950
O143108,P003,C1937,284,08-06-2024,W002,142000,85200
O143109,P005,C1581,268,08-06-2024,W015,335000,257950
O143110,P003,C1940,255,08-06-2024,W004,127500,76500
O143111,P004,C1601,271,08-06-2024,W002,406500,325200
O143112,P005,C0781,296,08-06-2024,W005,370000,284900
O143113,P006,C0549,248,08-06-2024,W013,310000,235600
O143114,P004,C1002,264,08-06-2024,W012,396000,316800
O143115,P004,C1410,237,08-06-2024,W007,355500,284400
O143116,P001,C1239,256,08-06-2024,W015,128000,97280
O143117,P005,C1514,202,08-06-2024,W010,252500,194425
O143118,P002,C1400,214,08-06-2024,W004,107000,74900
O143119,P003,C0401,261,08-06-2024,W013,130500,78300
O143120,P001,C0381,232,08-06-2024,W015,116000,88160
O143121,P005,C1062,290,08-06-2024,W003,362500,279125
O143122,P005,C1226,287,08-06-2024,W010,358750,276237.5
O143123,P006,C1763,220,08-06-2024,W003,275000,209000
O143124,P005,C0791,247,08-06-2024,W006,308750,237737.5
O143125,P002,C0499,264,08-06-2024,W005,132000,92400
O143126,P002,C1229,298,08-06-2024,W006,149000,104300
O143127,P001,C0483,252,08-06-2024,W003,126000,95760
O143128,P005,C1089,218,08-06-2024,W002,272500,209825
O143129,P006,C0609,300,08-06-2024,W007,375000,285000
O143130,P002,C1137,272,08-06-2024,W012,136000,95200
O143131,P002,C0085,255,08-06-2024,W009,127500,89250
O143132,P004,C0197,267,08-06-2024,W015,400500,320400
O143133,P006,C1962,233,08-06-2024,W012,291250,221350
O143134,P002,C0847,239,08-06-2024,W002,119500,83650
O143135,P002,C1187,204,08-06-2024,W011,102000,71400
O143136,P001,C1421,253,08-06-2024,W010,126500,96140
O143137,P001,C0215,279,08-06-2024,W005,139500,106020
O143138,P003,C0339,227,08-06-2024,W004,113500,68100
O143139,P006,C1813,282,08-06-2024,W004,352500,267900
O143140,P004,C1138,255,08-06-2024,W010,382500,306000
O143141,P001,C1151,228,08-06-2024,W015,114000,86640
O143142,P001,C0807,202,08-06-2024,W015,101000,76760
O143143,P002,C1343,237,08-06-2024,W006,118500,82950
O143144,P002,C1757,293,08-06-2024,W005,146500,102550
O143145,P004,C1615,287,08-06-2024,W015,430500,344400
O143146,P005,C1707,235,08-06-2024,W005,293750,226187.5
O143147,P006,C0380,277,08-06-2024,W014,346250,263150
O143148,P004,C0710,220,08-06-2024,W006,330000,264000
O143149,P005,C1775,200,08-06-2024,W004,250000,192500
O143150,P003,C1824,297,08-06-2024,W015,148500,89100
O143151,P002,C0900,285,08-06-2024,W015,142500,99750
O143152,P001,C1428,229,08-06-2024,W009,114500,87020
O143153,P003,C1523,280,08-06-2024,W002,140000,84000
O143154,P005,C0387,263,08-06-2024,W015,328750,253137.5
O143155,P006,C1265,282,08-06-2024,W015,352500,267900
O143156,P005,C1515,261,08-06-2024,W002,326250,251212.5
O143157,P003,C0054,283,08-06-2024,W002,141500,84900
O143158,P006,C0118,205,08-06-2024,W011,256250,194750
O143159,P001,C0754,276,08-06-2024,W003,138000,104880
O143160,P006,C0202,291,08-06-2024,W015,363750,276450
O143161,P004,C0063,234,08-06-2024,W005,351000,280800
O143162,P005,C0077,289,08-06-2024,W004,361250,278162.5
O143163,P004,C0506,245,08-06-2024,W006,367500,294000
O143164,P003,C1570,238,08-06-2024,W015,119000,71400
O143165,P006,C1638,267,08-06-2024,W003,333750,253650
O143166,P004,C0344,243,08-06-2024,W004,364500,291600
O143167,P002,C1129,277,08-06-2024,W015,138500,96950
O143168,P006,C0073,205,08-06-2024,W010,256250,194750
O143169,P002,C1812,288,08-06-2024,W004,144000,100800
O143170,P005,C0387,283,08-06-2024,W015,353750,272387.5
O143171,P006,C0025,240,08-06-2024,W012,300000,228000
O143172,P004,C1544,250,08-06-2024,W002,375000,300000
O143173,P001,C1690,222,08-06-2024,W012,111000,84360
O143174,P006,C1347,291,08-06-2024,W014,363750,276450
O143175,P006,C0744,203,08-06-2024,W015,253750,192850
O143176,P006,C1463,251,08-06-2024,W002,313750,238450
O143177,P004,C0358,274,08-06-2024,W014,411000,328800
O143178,P001,C1774,201,08-06-2024,W014,100500,76380
O143179,P002,C1542,239,08-06-2024,W009,119500,83650
O143180,P005,C0577,288,08-06-2024,W008,360000,277200
O143181,P003,C0422,245,08-06-2024,W004,122500,73500
O143182,P006,C0855,201,08-06-2024,W003,251250,190950
O143183,P001,C1133,260,08-06-2024,W015,130000,98800
O143184,P005,C0854,247,08-06-2024,W001,308750,237737.5
O143185,P006,C0234,260,08-06-2024,W004,325000,247000
O143186,P003,C0331,234,08-06-2024,W011,117000,70200
O143187,P004,C1466,250,08-06-2024,W004,375000,300000
O143188,P006,C0088,267,08-06-2024,W015,333750,253650
O143189,P002,C1669,275,08-06-2024,W015,137500,96250
O143190,P004,C1749,230,08-06-2024,W005,345000,276000
O143191,P002,C1915,277,08-06-2024,W002,138500,96950
O143192,P006,C0248,211,08-06-2024,W006,263750,200450
O143193,P003,C0910,275,08-06-2024,W008,137500,82500
O143194,P006,C0563,288,08-06-2024,W012,360000,273600
O143195,P003,C1824,202,08-06-2024,W015,101000,60600
O143196,P003,C1993,283,08-06-2024,W010,141500,84900
O143197,P004,C0036,298,08-06-2024,W014,447000,357600
O143198,P005,C0457,223,08-06-2024,W006,278750,214637.5
O143199,P004,C0328,291,08-06-2024,W008,436500,349200
O143200,P001,C1617,218,08-06-2024,W015,109000,82840
O143201,P001,C0668,269,08-06-2024,W012,134500,102220
O143202,P004,C0079,218,08-06-2024,W015,327000,261600
O143203,P002,C0385,265,08-06-2024,W005,132500,92750
O143204,P003,C1500,245,08-06-2024,W010,122500,73500
O143205,P006,C0646,294,08-06-2024,W008,367500,279300
O143206,P004,C0271,222,08-06-2024,W012,333000,266400
O143207,P006,C0100,220,08-06-2024,W005,275000,209000
O143208,P001,C1305,201,08-06-2024,W005,100500,76380
O143209,P005,C0802,299,08-06-2024,W004,373750,287787.5
O143210,P003,C1182,288,08-06-2024,W004,144000,86400
O143211,P005,C0134,275,08-06-2024,W015,343750,264687.5
O143212,P005,C1397,235,08-06-2024,W010,293750,226187.5
O143213,P005,C0988,284,08-06-2024,W004,355000,273350
O143214,P006,C1815,212,08-06-2024,W004,265000,201400
O143215,P004,C0950,250,08-06-2024,W009,375000,300000
O143216,P006,C1640,224,08-06-2024,W002,280000,212800
O143217,P004,C0484,258,08-06-2024,W015,387000,309600
O143218,P002,C0002,277,08-06-2024,W004,138500,96950
O143219,P003,C0122,200,08-06-2024,W015,100000,60000
O143220,P001,C1854,254,08-06-2024,W008,127000,96520
O143221,P004,C0737,233,08-06-2024,W004,349500,279600
O143222,P001,C0980,269,08-06-2024,W015,134500,102220
O143223,P004,C0649,290,08-06-2024,W007,435000,348000
O143224,P003,C0007,257,08-06-2024,W012,128500,77100
O143225,P001,C0942,291,08-06-2024,W009,145500,110580
O143226,P003,C1355,285,08-06-2024,W005,142500,85500
O143227,P002,C1446,219,08-06-2024,W014,109500,76650
O143228,P001,C1939,282,08-06-2024,W010,141000,107160
O143229,P004,C1971,282,08-06-2024,W003,423000,338400
O143230,P005,C1328,211,08-06-2024,W005,263750,203087.5
O143231,P004,C1522,239,08-06-2024,W001,358500,286800
O143232,P002,C1887,291,08-06-2024,W004,145500,101850
O143233,P005,C1313,232,08-06-2024,W006,290000,223300
O143234,P002,C0865,271,08-06-2024,W003,135500,94850
O143235,P002,C1793,268,08-06-2024,W009,134000,93800
O143236,P001,C1365,200,08-06-2024,W002,100000,76000
O143237,P002,C1030,246,08-06-2024,W015,123000,86100
O143238,P001,C1140,212,08-06-2024,W014,106000,80560
O143239,P004,C1990,264,08-06-2024,W011,396000,316800
O143240,P003,C1441,260,08-06-2024,W011,130000,78000
O143241,P004,C1120,219,08-06-2024,W010,328500,262800
O143242,P005,C1054,259,08-06-2024,W004,323750,249287.5
O143243,P003,C0378,241,08-06-2024,W010,120500,72300
O143244,P006,C0304,285,08-06-2024,W005,356250,270750
O143245,P003,C1866,288,08-06-2024,W002,144000,86400
O143246,P003,C0458,276,08-06-2024,W005,138000,82800
O143247,P001,C0925,284,08-06-2024,W015,142000,107920
O143248,P005,C1312,205,08-06-2024,W001,256250,197312.5
O143249,P003,C0574,292,08-06-2024,W004,146000,87600
O143250,P001,C0901,289,08-06-2024,W003,144500,109820
O143251,P005,C1785,264,08-06-2024,W012,330000,254100
O143252,P001,C0501,296,08-06-2024,W002,148000,112480
O143253,P003,C1396,228,08-06-2024,W003,114000,68400
O143254,P002,C0108,237,08-06-2024,W004,118500,82950
O143255,P002,C0761,223,08-06-2024,W002,111500,78050
O143256,P005,C1266,231,08-06-2024,W003,288750,222337.5
O143257,P002,C1431,283,08-06-2024,W006,141500,99050
O143258,P004,C1737,273,08-06-2024,W010,409500,327600
O143259,P003,C1518,218,08-06-2024,W004,109000,65400
O143260,P004,C1625,286,08-06-2024,W004,429000,343200
O143261,P006,C0823,229,08-06-2024,W006,286250,217550
O143262,P006,C1441,280,08-06-2024,W011,350000,266000
O143263,P002,C1998,293,08-06-2024,W008,146500,102550
O143264,P003,C1887,215,08-06-2024,W004,107500,64500
O143265,P002,C0873,221,08-06-2024,W005,110500,77350
O143266,P006,C0452,217,08-06-2024,W010,271250,206150
O143267,P002,C0690,222,08-06-2024,W009,111000,77700
O143268,P004,C1580,253,08-06-2024,W014,379500,303600
O143269,P003,C1327,270,08-06-2024,W015,135000,81000
O143270,P002,C0029,203,08-06-2024,W010,101500,71050
O143271,P006,C1371,211,08-06-2024,W011,263750,200450
O143272,P003,C1226,300,08-06-2024,W010,150000,90000
O143273,P003,C1129,267,08-06-2024,W015,133500,80100
O143274,P001,C0789,253,08-06-2024,W005,126500,96140
O143275,P004,C1027,233,08-06-2024,W004,349500,279600
O143276,P004,C0461,246,08-06-2024,W012,369000,295200
O143277,P002,C1035,300,08-06-2024,W003,150000,105000
O143278,P004,C0864,268,08-06-2024,W015,402000,321600
O143279,P005,C1459,224,08-06-2024,W006,280000,215600
O143280,P006,C0898,223,08-06-2024,W003,278750,211850
O143281,P001,C1372,267,08-06-2024,W006,133500,101460
O143282,P005,C0102,243,08-06-2024,W015,303750,233887.5
O143283,P003,C0361,282,08-06-2024,W005,141000,84600
O143284,P006,C0854,296,08-06-2024,W001,370000,281200
O143285,P001,C1807,234,08-06-2024,W014,117000,88920
O143286,P001,C1366,230,08-06-2024,W014,115000,87400
O143287,P002,C0884,274,08-06-2024,W013,137000,95900
O143288,P004,C0416,236,08-06-2024,W014,354000,283200
O143289,P003,C1872,266,08-06-2024,W006,133000,79800
O143290,P005,C1134,261,08-06-2024,W015,326250,251212.5
O143291,P005,C1676,234,08-06-2024,W009,292500,225225
O143292,P004,C1844,244,08-06-2024,W004,366000,292800
O143293,P006,C1624,232,08-06-2024,W003,290000,220400
O143294,P006,C1273,300,08-06-2024,W014,375000,285000
O143295,P005,C0903,271,08-06-2024,W010,338750,260837.5
O143296,P004,C0742,284,08-06-2024,W015,426000,340800
O143297,P001,C0985,209,08-06-2024,W009,104500,79420
O143298,P003,C0048,293,08-06-2024,W012,146500,87900
O143299,P001,C0933,271,08-06-2024,W014,135500,102980
O143300,P006,C0808,295,08-06-2024,W002,368750,280250
O143301,P005,C0901,217,08-06-2024,W003,271250,208862.5
O143302,P003,C0551,233,08-06-2024,W013,116500,69900
O143303,P001,C1870,215,08-06-2024,W013,107500,81700
O143304,P003,C0720,288,08-06-2024,W002,144000,86400
O143305,P002,C1004,203,08-06-2024,W002,101500,71050
O143306,P004,C0360,227,08-06-2024,W015,340500,272400
O143307,P005,C0663,230,08-06-2024,W012,287500,221375
O143308,P001,C1995,253,08-06-2024,W005,126500,96140
O143309,P002,C1145,208,08-06-2024,W002,104000,72800
O143310,P003,C0627,209,08-06-2024,W005,104500,62700
O143311,P004,C1091,234,08-06-2024,W006,351000,280800
O143312,P005,C1597,227,08-06-2024,W006,283750,218487.5
O143313,P001,C1723,222,08-06-2024,W015,111000,84360
O143314,P004,C1995,274,08-06-2024,W005,411000,328800
O143315,P002,C1419,215,08-06-2024,W001,107500,75250
O143316,P006,C1035,280,08-06-2024,W003,350000,266000
O143317,P002,C1020,291,08-06-2024,W004,145500,101850
O143318,P004,C0390,255,08-06-2024,W011,382500,306000
O143319,P001,C1437,286,08-06-2024,W005,143000,108680
O143320,P005,C1801,238,08-06-2024,W005,297500,229075
O143321,P002,C1458,211,08-06-2024,W004,105500,73850
O143322,P002,C1663,208,08-06-2024,W003,104000,72800
O143323,P003,C1123,209,08-06-2024,W005,104500,62700
O143324,P002,C0334,257,08-06-2024,W002,128500,89950
O143325,P001,C1716,201,08-06-2024,W002,100500,76380
O143326,P006,C1974,256,09-06-2024,W004,320000,243200
O143327,P003,C1755,224,09-06-2024,W013,112000,67200
O143328,P001,C1784,242,09-06-2024,W001,121000,91960
O143329,P004,C0112,229,09-06-2024,W004,343500,274800
O143330,P001,C1096,211,09-06-2024,W007,105500,80180
O143331,P001,C0421,211,09-06-2024,W011,105500,80180
O143332,P005,C0518,233,09-06-2024,W003,291250,224262.5
O143333,P004,C0242,239,09-06-2024,W015,358500,286800
O143334,P003,C0909,200,09-06-2024,W012,100000,60000
O143335,P004,C1386,219,09-06-2024,W014,328500,262800
O143336,P006,C1178,283,09-06-2024,W012,353750,268850
O143337,P003,C1390,262,09-06-2024,W001,131000,78600
O143338,P004,C0641,286,09-06-2024,W007,429000,343200
O143339,P001,C0503,224,09-06-2024,W004,112000,85120
O143340,P006,C1873,200,09-06-2024,W002,250000,190000
O143341,P003,C1084,248,09-06-2024,W006,124000,74400
O143342,P002,C0109,256,09-06-2024,W015,128000,89600
O143343,P001,C0377,276,09-06-2024,W001,138000,104880
O143344,P006,C1817,299,09-06-2024,W013,373750,284050
O143345,P005,C0744,230,09-06-2024,W015,287500,221375
O143346,P006,C1828,223,09-06-2024,W010,278750,211850
O143347,P003,C1836,212,09-06-2024,W012,106000,63600
O143348,P003,C0127,257,09-06-2024,W002,128500,77100
O143349,P001,C1461,276,09-06-2024,W010,138000,104880
O143350,P002,C0527,294,09-06-2024,W004,147000,102900
O143351,P006,C0185,276,09-06-2024,W002,345000,262200
O143352,P005,C1700,271,09-06-2024,W014,338750,260837.5
O143353,P004,C1393,287,09-06-2024,W002,430500,344400
O143354,P005,C1951,233,09-06-2024,W012,291250,224262.5
O143355,P005,C1886,293,09-06-2024,W002,366250,282012.5
O143356,P005,C1860,223,09-06-2024,W003,278750,214637.5
O143357,P004,C0441,279,09-06-2024,W012,418500,334800
O143358,P004,C0910,262,09-06-2024,W008,393000,314400
O143359,P002,C1235,230,09-06-2024,W015,115000,80500
O143360,P001,C1666,210,09-06-2024,W003,105000,79800
O143361,P003,C0720,207,09-06-2024,W002,103500,62100
O143362,P001,C0803,272,09-06-2024,W006,136000,103360
O143363,P003,C0063,209,09-06-2024,W005,104500,62700
O143364,P006,C1067,249,09-06-2024,W004,311250,236550
O143365,P006,C0884,200,09-06-2024,W013,250000,190000
O143366,P005,C0395,274,09-06-2024,W010,342500,263725
O143367,P004,C0929,223,09-06-2024,W004,334500,267600
O143368,P004,C1569,223,09-06-2024,W015,334500,267600
O143369,P004,C0820,234,09-06-2024,W008,351000,280800
O143370,P005,C0897,279,09-06-2024,W012,348750,268537.5
O143371,P006,C0633,212,09-06-2024,W008,265000,201400
O143372,P005,C1178,274,09-06-2024,W012,342500,263725
O143373,P003,C0491,263,09-06-2024,W010,131500,78900
O143374,P006,C1599,263,09-06-2024,W013,328750,249850
O143375,P002,C0857,288,09-06-2024,W015,144000,100800
O143376,P004,C0333,267,09-06-2024,W015,400500,320400
O143377,P003,C0337,212,09-06-2024,W011,106000,63600
O143378,P002,C1648,211,09-06-2024,W014,105500,73850
O143379,P004,C0075,268,09-06-2024,W004,402000,321600
O143380,P001,C0442,295,09-06-2024,W010,147500,112100
O143381,P002,C0358,254,09-06-2024,W014,127000,88900
O143382,P004,C1927,299,09-06-2024,W014,448500,358800
O143383,P003,C0307,278,09-06-2024,W014,139000,83400
O143384,P005,C0552,245,09-06-2024,W004,306250,235812.5
O143385,P002,C0755,274,09-06-2024,W004,137000,95900
O143386,P006,C1979,241,09-06-2024,W004,301250,228950
O143387,P005,C1592,277,09-06-2024,W014,346250,266612.5
O143388,P005,C0827,268,09-06-2024,W010,335000,257950
O143389,P006,C1960,212,09-06-2024,W010,265000,201400
O143390,P002,C1056,223,09-06-2024,W004,111500,78050
O143391,P003,C1327,223,09-06-2024,W015,111500,66900
O143392,P003,C1972,260,09-06-2024,W004,130000,78000
O143393,P005,C0691,250,09-06-2024,W002,312500,240625
O143394,P005,C1431,206,09-06-2024,W006,257500,198275
O143395,P002,C1576,256,09-06-2024,W010,128000,89600
O143396,P006,C0379,257,09-06-2024,W012,321250,244150
O143397,P001,C1935,206,09-06-2024,W014,103000,78280
O143398,P006,C1082,259,09-06-2024,W004,323750,246050
O143399,P006,C0640,260,09-06-2024,W015,325000,247000
O143400,P006,C0611,256,09-06-2024,W012,320000,243200
O143401,P003,C0141,269,09-06-2024,W006,134500,80700
O143402,P001,C1480,295,09-06-2024,W002,147500,112100
O143403,P004,C1963,249,09-06-2024,W002,373500,298800
O143404,P003,C1843,257,09-06-2024,W011,128500,77100
O143405,P006,C0892,207,09-06-2024,W008,258750,196650
O143406,P005,C1375,294,09-06-2024,W002,367500,282975
O143407,P003,C0205,281,09-06-2024,W014,140500,84300
O143408,P005,C1736,262,09-06-2024,W013,327500,252175
O143409,P005,C0078,211,09-06-2024,W015,263750,203087.5
O143410,P006,C0691,255,09-06-2024,W002,318750,242250
O143411,P003,C0867,278,09-06-2024,W002,139000,83400
O143412,P003,C0392,246,09-06-2024,W004,123000,73800
O143413,P006,C1929,226,09-06-2024,W004,282500,214700
O143414,P005,C1336,242,09-06-2024,W012,302500,232925
O143415,P004,C1343,222,09-06-2024,W006,333000,266400
O143416,P004,C1457,274,09-06-2024,W013,411000,328800
O143417,P003,C1458,300,09-06-2024,W004,150000,90000
O143418,P004,C0332,233,09-06-2024,W001,349500,279600
O143419,P004,C0374,265,09-06-2024,W012,397500,318000
O143420,P006,C1675,243,09-06-2024,W015,303750,230850
O143421,P001,C0071,213,09-06-2024,W012,106500,80940
O143422,P006,C0609,277,09-06-2024,W007,346250,263150
O143423,P001,C1511,223,09-06-2024,W004,111500,84740
O143424,P002,C0885,220,09-06-2024,W013,110000,77000
O143425,P004,C1342,273,09-06-2024,W002,409500,327600
O143426,P004,C1103,220,09-06-2024,W003,330000,264000
O143427,P002,C0631,260,09-06-2024,W013,130000,91000
O143428,P002,C0380,221,09-06-2024,W014,110500,77350
O143429,P003,C1751,255,09-06-2024,W013,127500,76500
O143430,P002,C0541,249,09-06-2024,W009,124500,87150
O143431,P002,C1476,298,09-06-2024,W001,149000,104300
O143432,P001,C1694,218,09-06-2024,W015,109000,82840
O143433,P001,C1722,255,09-06-2024,W014,127500,96900
O143434,P005,C1133,280,09-06-2024,W015,350000,269500
O143435,P002,C0282,267,09-06-2024,W010,133500,93450
O143436,P001,C0634,278,09-06-2024,W012,139000,105640
O143437,P001,C0012,228,09-06-2024,W015,114000,86640
O143438,P003,C1851,239,09-06-2024,W004,119500,71700
O143439,P006,C1590,296,09-06-2024,W004,370000,281200
O143440,P005,C0413,285,09-06-2024,W005,356250,274312.5
O143441,P003,C0005,297,09-06-2024,W006,148500,89100
O143442,P004,C1815,268,09-06-2024,W004,402000,321600
O143443,P003,C0648,287,09-06-2024,W015,143500,86100
O143444,P004,C0138,288,09-06-2024,W004,432000,345600
O143445,P005,C0807,281,09-06-2024,W015,351250,270462.5
O143446,P002,C1918,257,09-06-2024,W010,128500,89950
O143447,P005,C0001,290,09-06-2024,W014,362500,279125
O143448,P006,C1248,289,09-06-2024,W015,361250,274550
O143449,P003,C1818,260,09-06-2024,W010,130000,78000
O143450,P003,C0639,250,09-06-2024,W014,125000,75000
O143451,P004,C0758,295,09-06-2024,W012,442500,354000
O143452,P001,C0422,253,09-06-2024,W004,126500,96140
O143453,P005,C1266,296,09-06-2024,W003,370000,284900
O143454,P001,C1826,275,09-06-2024,W012,137500,104500
O143455,P002,C0389,253,09-06-2024,W008,126500,88550
O143456,P002,C1806,213,09-06-2024,W001,106500,74550
O143457,P006,C0378,270,09-06-2024,W010,337500,256500
O143458,P001,C1865,263,09-06-2024,W012,131500,99940
O143459,P001,C1397,201,09-06-2024,W010,100500,76380
O143460,P003,C1745,249,09-06-2024,W003,124500,74700
O143461,P006,C0629,244,09-06-2024,W014,305000,231800
O143462,P002,C1735,213,09-06-2024,W005,106500,74550
O143463,P002,C1557,286,09-06-2024,W012,143000,100100
O143464,P005,C1277,253,09-06-2024,W002,316250,243512.5
O143465,P001,C0474,221,09-06-2024,W007,110500,83980
O143466,P001,C1907,262,09-06-2024,W013,131000,99560
O143467,P002,C1469,217,09-06-2024,W013,108500,75950
O143468,P001,C0098,274,09-06-2024,W006,137000,104120
O143469,P002,C0563,237,09-06-2024,W012,118500,82950
O143470,P001,C0745,261,09-06-2024,W014,130500,99180
O143471,P004,C0196,227,09-06-2024,W009,340500,272400
O143472,P003,C1045,256,09-06-2024,W012,128000,76800
O143473,P005,C1526,259,09-06-2024,W012,323750,249287.5
O143474,P003,C1434,268,09-06-2024,W004,134000,80400
O143475,P005,C0992,271,09-06-2024,W006,338750,260837.5
O143476,P001,C0390,285,09-06-2024,W011,142500,108300
O143477,P001,C1716,297,09-06-2024,W002,148500,112860
O143478,P001,C0438,278,09-06-2024,W015,139000,105640
O143479,P001,C0931,286,09-06-2024,W002,143000,108680
O143480,P005,C1326,206,09-06-2024,W008,257500,198275
O143481,P002,C0541,207,09-06-2024,W009,103500,72450
O143482,P006,C1155,235,09-06-2024,W014,293750,223250
O143483,P006,C1811,241,09-06-2024,W003,301250,228950
O143484,P006,C1749,228,09-06-2024,W005,285000,216600
O143485,P003,C0011,246,09-06-2024,W003,123000,73800
O143486,P003,C1215,289,09-06-2024,W003,144500,86700
O143487,P004,C1362,261,09-06-2024,W015,391500,313200
O143488,P003,C1510,277,09-06-2024,W010,138500,83100
O143489,P005,C0421,292,09-06-2024,W011,365000,281050
O143490,P001,C0608,224,09-06-2024,W006,112000,85120
O143491,P003,C1731,229,09-06-2024,W006,114500,68700
O143492,P002,C0672,220,09-06-2024,W010,110000,77000
O143493,P005,C1102,204,09-06-2024,W015,255000,196350
O143494,P005,C1368,253,09-06-2024,W010,316250,243512.5
O143495,P005,C1882,205,09-06-2024,W014,256250,197312.5
O143496,P003,C0865,229,09-06-2024,W003,114500,68700
O143497,P001,C1366,273,09-06-2024,W014,136500,103740
